name,city,address,key_skills,sal_from,sal_to,currency,company,experience,schedule,published_at,description,alternate_url,id
Java разработчик,,,"['Spring Framework', 'Git', 'Java', 'JUnit', 'SQL', 'Работа в команде']",200000,,RUR,NEXTEPIC,between3And6,remote,2022-09-01T09:29:50+0300,"<p>Nextepic - Объединяем профессионалов. Помогаем бизнесу решать ИТ-задачи.</p> <p>Приглашаем разработчиков присоединиться к нашей команде<strong>. </strong><strong>Мы участвуем в разработке ИТ</strong><strong>-решений</strong> в разных сферах: финтех, производство, ритейл и другие.</p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>Декомпозировать и оценивать задачи</li> <li>Заниматься разработкой и рефакторингом микросервисом на Java/Kotlin</li> <li>Покрывать код unit тестами</li> <li>Развертывать микросервисы на тестовой и боевой инфраструктуре</li> <li>Насыщать микросервисы метриками и визуализировать их в Grafana</li> <li>Активно взаимодействовать в команде</li> </ul> <p><strong>Для этого вам потребуется:</strong></p> <ul> <li>Высшее техническое образование</li> <li>Опыт разработки на Java</li> <li>Знание Spring (Data/web/boot/security)</li> <li>Знание Hibernate, Groovy, Git, Gradle, Maven, MQ</li> <li>Опыт разработки высоконагруженных Web Services (SOAP, REST)</li> <li>Работа с Ignate, Rabbit/Kafka</li> <li>Опыт работы с реляционными СУБД (Oracle, PostgreSQL и тд)</li> <li>Хорошее знание SQL</li> <li>Нацеленность на результат и системность в работе</li> <li>Знание основных паттернов проектирования</li> <li>Опыт построения и реализации архитектур для крупных систем</li> <li>Приветствуется опыт работы в банковском Процессинговом центре, знание принципов работы, требований и технологий работы платёжных систем.</li> </ul> <p><strong>Большим полюсом будет:</strong></p> <ul> <li>Понимание основ платформы Kubernetes.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Профессиональная сильная команда, современные технологии</li> <li>Возможность вносить свой вклад в создание продуктов, которыми пользуются миллионы людей</li> <li>Удаленный формат работы фултайм</li> <li>Гибкое начало рабочего дня</li> <li>Полностью «белую» заработную плату, уровень дохода обсуждается индивидуально.</li> </ul>",https://hh.ru/vacancy/69197294,69197294
Java-программист,,,"['Git', 'SQL', 'MySQL', 'Java', 'Linux']",,,,АМ Глобал,between3And6,flexible,2022-09-01T10:46:41+0300,"<p>В команду <strong>Zillion games</strong> требуется сильный <strong>Java developer</strong> для развития проекта в микросервисной архитектуре. Нужен сильный специалист со знанием и опытом построения, а также реализации архитектуры ПО и процессов.</p> <p><strong>Обязанности: </strong></p> <p>— проектирование архитектуры системы и планирование и декомпозиция задач для разработчиков;</p> <p>— непосредственно реализация функционала системы;</p> <p>— улучшение качества уже существующей кодовой базы, refactoring;</p> <p>— проведение Code Review в команде разработчиков и контроль выполнения задач;</p> <p>— контроль за системой Unit и интеграционных тестов.</p> <p><strong>Требования: </strong></p> <p>— опыт промышленной разработки на Java от двух лет;</p> <p>— уверенное знание Java Core, опыт написания REST сервисов;</p> <p>— опыт работы с БД (MySQL);</p> <p>— понимание основных паттернов OOP и шаблонов проектирования;</p> <p>— умение писать Unit и Integration тесты;</p> <p>— высшее техническое образование;</p> <p><strong>Будет плюсом:</strong></p> <p>1. опыт разработки HighLoad сервисов с количеством запросов выше 10k rps;</p> <p>2. опыт работы с Kubernetes/Docker;</p> <p>3. опыт работы с микросервисной архитектурой;</p> <p>4. опыт работы с Linux;</p> <p>5. знание React/JavaScript и других front-end технологий;</p> <p>6. опыт в стэке технологий:</p> <p>1. Spring Boot, Spring MVC, Spring AMQP (RabbitMQ), Spring Data, JPA (Hibernate), JDBC, MySQL, Netty, JUnit, Mockito, Maven;</p> <p>2. VCS: Git / Mercurial Task Manager: Jira, YouTrack;</p> <p>3. Protocols: HTTP \ TCP \ UDP \ SMTP;</p> <p>4. Databases: MySQL, MS SQL, Oracle, PostgreSQL.</p> <p><strong>Условия</strong><strong>: </strong></p> <p>— достойный уровень заработной платы и регулярный ее пересмотр по достигнутым результатам (обсуждаем на собеседовании);</p> <p>— гибкий график работы, возможность частично работать удаленно;</p> <p>— чай, кофе, фрукты в офисе;</p> <p>— работа в профессиональной команде и дружном коллективе над интересными проектами.</p>",https://hh.ru/vacancy/69367572,69367572
Java / Kotlin Developer,Санкт-Петербург,улица Профессора Попова,"['Java', 'Git', 'Unit Testing', 'Spring Framework']",200000,,RUR,Солантек,between3And6,flexible,2022-08-30T13:45:48+0300,"<p><strong>Solanteq</strong> — компания-разработчик высоконагруженных и распределенных систем для бизнеса платежных карт (МПС МИР, Visa, MasterCard и другие). Наши клиенты — процессинговые компании и банки в России (в том числе из топ-10) и за рубежом.</p> <p>Мы разрабатываем продукты для автоматизации всех областей онлайн платежей от интерфейсов с международными платежными системами, системами быстрых платежей до бухгалтерского учета платежных операций, программ лояльности, кредитования.</p> <p><strong>Задачи:</strong></p> <ul> <li>Разработка новых и развитие существующих продуктов.</li> <li>Участие в проектах по разработке и внедрению инновационных проектов в физтех области.</li> <li>Применение новых технологий и devops практик.</li> </ul> <p><strong>Требования к кандидатам:</strong></p> <ul> <li>Опыт коммерческой разработки back-end на Java/Kotin от 2 лет.</li> <li>Опыт работы с Spring Framework.</li> <li>Умение читать и понимать чужой код.</li> <li>Умение писать unit-тесты и понимание, зачем это нужно.</li> <li>Опыт работы с *nix системами.</li> <li>Желание разбираться в предметной области.</li> <li>Английский язык желательно.</li> <li>Опыт работы с PostgreSQL, Oracle (или другими классическими базами данных) будет плюсом.</li> </ul> <p><strong>Как всё устроено</strong>:</p> <ul> <li>Кодовая база на Java 11 и Kotlin.</li> <li>Хранение исходных кодов и код ревью в Self-Hosted GitLab.</li> <li>CI/CD на базе TeamCity.</li> <li>Использование AWS для внутренней инфраструктуры.</li> <li>Фреймворки и технологии (поддерживаем актуальные версии): Java 11, Kotlin, Spring, Hibernate, Mockito, PostgreSQL, RabbitMQ, Kafka и так далее.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Активная продуктовая разработка и возможность увидеть созданную с Вашим участием систему в проде.</li> <li>Дружелюбная, не бюрократизированная обстановка.</li> <li>Оформление по ТК.</li> <li>Комфортный офис с парковкой в историческом центре Санкт-Петербурга / возможность удаленной работы</li> <li>ДМС и страховка для путешественников.</li> <li>Корпоративные занятия английским и йогой.</li> <li>Обеды, чай/кофе, плюшки и фрукты.</li> </ul>",https://hh.ru/vacancy/23473091,23473091
Middle/Senior Java Developer,,,"['Git', 'Java', 'Java SE', 'JUnit', 'Linux', 'Redis', 'Базы данных', 'Работа в команде', 'Atlassian Jira', 'XML', 'Spring Framework', 'Spring Boot', 'Java 11']",3500,4000,EUR,Айкона Консалтинг,between3And6,remote,2022-09-01T20:32:08+0300,"<p>Компания ICONA CONSULTING в течение уже нескольких лет предоставляет услуги по разработке на проектах одного из лидеров IT-сферы - компании HONEYWELL. Мы рассчитываем на долгосрочное сотрудничество и ценим свою команду. В данный моментc с целью расширения присутствия компании на проекте нам нужен в команду опытный Java developer.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Участие в разработке ПО для крупных проектов, в основном, backend.</li> <li>Разработка сложных, высоконагруженных backend систем с использованием современного технологического стэка.</li> </ul> <strong>Требования:</strong> <ul> <li>локация за пределами РФ / релокация в течение месяца</li> <li>Хороший уровень владения Java 8/11/17</li> <li>Git.</li> <li>Понимание, что такое JUnit и как писать юнит-тесты.</li> <li>Spring Boot.</li> <li>Базовое понимание работы с базами данных. (Транзакции, ORM).</li> <li>Английский язык на уровне, достаточном для обсуждения технических задач.</li> <li>Опыт работы с Kubernetes, Docker.</li> <li>Опыт работы с Linux.</li> <li>Опыт работы с любой очередью или стрим сервисом (например RabbitMQ, ActiveMQ, Kafka и другие).</li> <li>готовность со временем выполнять функции скрам-мастера</li> </ul> <strong>Условия:</strong> <ul> <li>Международная команда и взаимодействие с коллегами из-за рубежа;</li> <li>Проект без Legacy Code, наличие новых модулей и возможность реализовывать их на своё усмотрение.</li> <li>Широкие возможности карьерного роста и з/п в зависимости от показанных результатов.</li> <li>Полностью удалённая работа.</li> </ul>",https://hh.ru/vacancy/69392302,69392302
Java (Spring) Developer Middle,,,"['Spring Framework', 'Git', 'Apache Maven', 'Hibernate ORM', 'Java']",,,,ИТигрис,between3And6,fullDay,2022-08-31T12:14:30+0300,"<p><em>12 лет мы успешно реша</em><em>ем любые бизнес-задачи, которые возникают на рынке оптики. Наша команда создала уникальный продукт Optima. Это система автоматизации салонов оптики, предоставляемая как SaaS решение. Большинство оптик в России, СНГ и странах Африки используют нашу систему.</em></p> <p><strong><em>Являемся резидентом Сколково ;) </em></strong></p> <p><strong><em>Сейчас мы готовы взять в команду 2 разработчиков уровня уверенный middle и выше, с опытом коммерческой разработки от 2-ух лет. </em></strong></p> <p><strong>На проекте используем:</strong></p> <p>Java 11+Spring;</p> <p>Стек технологий для коллаборации - YouTrack, Confluence, Slack;</p> <p>Системы контроля версий - Git;</p> <p>Среда тестирования - spring test, test-containers, mockito, оценка покрытия тестами Библиотеки - liquibase;</p> <p>Сборка и развертывание: maven, docker;</p> <p>БД PostgreSQL.</p> <p><strong>Мы доверим тебе: </strong></p> <p>— писать новые крутые фичи;</p> <p>— решать интересные, сложные задачи.</p> <p><strong>Мы ожидаем, что ты:</strong></p> <p>— имеешь опыт коммерческой разработки со Spring (желательно boot, mvc, data, security, test);</p> <p>— имеешь опыт работы с Hibernate, JPA, redis, docker и docker-compose;</p> <p>— имеешь опыт создания RESTful сервисов.</p> <p><strong>Мы предлагаем:</strong></p> <p>— работу над интересным технологичным проектом;</p> <p>— свободу в реализации задач, использовании технологий;</p> <p>— поддержку инициатив, помощь в развитии продукта и команды;</p> <p>— работу с молодым коллективом единомышленников и высококлассными специалистами;</p> <p>— лояльный график работы (мы ориентированы только на результат);</p> <p>— официальную зарплату и оформление по ТК РФ;</p> <p>— ДМС, компенсацию фитнеса;</p> <p>— работа в офисе или удаленно;</p> <p>— проф. обучение, посещение конференций и скидки на изучение англ. языка, корпоративный психолог и насыщенная корпоративная жизнь;</p> <p>— при необходимости помощь при переезде из другого города.</p> <ul> </ul>",https://hh.ru/vacancy/68961355,68961355
Java разработчик (relocate),,,"['Java', 'Spring Framework', 'MongoDB', 'Git', 'Unix']",3500,4500,USD,SimpleTexting,between3And6,remote,2022-09-01T13:14:01+0300,"<p>SimpleTexting расширяет команду разработки, мы ищем Java программиста cо знанием noSQL. Предстоит активная разработка новой функциональности и технические задачи по развитию архитектуры платформы, код ревью, участие в поддержке продакшн серверов (L3).</p> <p>Мы предлагаем работу в международной продуктовой компании над успешным и постоянно развивающимся проектом, которому более 10 лет. Техническая часть команды состоит из 45 инженеров, работающих удаленно. У нас Kanban, ежедневный выпуск релизов, высокие требования к качеству кода и непрерывное улучшение процесса разработки. Мы развиваем собственный продукт, поэтому решения принимаются оперативно внутри команды. Мы ценим баланс рабочего и личного времени — в компании действует гибкая политика отпусков.</p> <p>SimpleTexting — одна из ведущих веб-платформ для SMS-маркетинга. Тысячи организаций в Северной Америке используют SimpleTexting для связи со своей аудиторией. Нашими клиентами являются компании из списка Fortune 500, малые предприятия, университеты, медицинские центры и другие организации.</p> <p><strong>Мы ожидаем от кандидата:</strong></p> <ul> <li>Высшее техническое образование и 4+ лет опыт коммерческой разработки на Java</li> <li>Java 8+ (у нас используется Java 15), Spring Boot</li> <li>Git, Maven, Unix</li> <li>Большим плюсом будет опыт работы с MongoDB</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Удаленная работа на полный рабочий день (релокация в одну из стран: Грузия, Черногория, Казахстан, Турция, Армения, Сербия). Компания полностью оплачивает релокационный пакет.</li> <li>Команда разработки работает по московскому времени, но необходима доступность в вечернее время. Звонки с коллегами из США обычно проходят в 16-18 Мск.</li> <li>Гибкая политика оплачиваемых отпусков: нет ограничений по количеству отпускных дней в году, но требуется заблаговременное согласование в команде</li> <li>Ежегодный пересмотр заработной платы в декабре</li> <li>Есть хорошая возможность улучшить знание английского языка в доброжелательной атмосфере</li> </ul>",https://hh.ru/vacancy/69376209,69376209
Программист Java (embedded-системы),Санкт-Петербург,набережная реки Волковки,"['Git', 'Java', 'Spring Framework', 'Linux', 'Коммуникабельность', 'Английский язык', 'Самостоятельность', 'PostgreSQL', 'Hibernate', 'Bash', 'Mockito', 'Python', 'ООП']",,300000,RUR,Юпитер,between3And6,flexible,2022-09-01T10:43:03+0300,"<p>Наша команда инженеров под брендом <strong>«Яблочков»</strong> разрабатывает и производит современные зарядные станции для электротранспорта.</p> <p>Компания основана в Санкт-Петербурге в 2016 году выпускниками Политеха и ЛЭТИ и названа именем выдающегося русского инженера-электротехника Павла Яблочкова, изобретателя дуговой лампы.</p> <p><strong>Яблочков</strong> — это талантливые новаторы, которые ежедневно работают над созданием самой передовой зарядной инфраструктуры и влияют на развитие индустрии будущего.</p> <p>Мы сосредоточились на производстве быстрых и ультрабыстрых станций, которые заряжают электротранспорт в течение 15-20 минут. За всё время работы станциями &quot;Яблочков&quot; отгружено более 4 ГВт*ч электроэнергии – это рекордный опыт эксплуатации на рынке ЕАЭС. Наши станции проводят 3060 зарядных сессий в день.</p> <p>За последний год наша команда выросла в два раза. Вместе мы улучшаем продукты, работаем над наукоёмкими проектами, например, разрабатываем двунаправленную V2G зарядную станцию, реализуем крупнейшие контракты в России и выходим на новые рынки.</p> <p>Таких результатов мы достигли благодаря высокоэффективной команде инженеров, использованию инновационных подходов в разработке, корпоративной культуре поощрения ответственности и минимизации ограничений в творческой работе.</p> <p>В связи с активным расширением отдела мы ищем в команду Java-разработчика, неравнодушного к увлекательным технологическим задачам.</p> <p><strong>Чем ты будешь заниматься:</strong></p> <ul> <li>Проектирование и реализация backend-сервисов на Java;</li> <li>Участие в разработке архитектуры;</li> <li>Code review, анализ и оптимизация кода;</li> <li>Поддержка существующих систем в production.</li> </ul> <p><strong>С чем предстоит работать:</strong></p> <ul> <li>Java, Spring Boot, JPA, Hibernate, liquibase, jetty, TestNG, mockito;</li> <li>PostgresSQL, Clickhouse;</li> <li>REST, Websocket, AMQP;</li> <li>Git, Gitlab, YouTrack, wiki;</li> <li>CAN, OCPP, ISO15118, IEC 61851;</li> <li>Linux.</li> </ul> <p><strong>В твоём опыте нам важно:</strong></p> <p><em><strong>Прямо в &quot;яблочко&quot;:</strong></em></p> <ul> <li>Опыт в разработке 3+ года;</li> <li>Уверенное знание Java;</li> <li>Опыт разработки с фреймворком Spring;</li> <li>Умение писать автотесты;</li> <li>Опыт работы с Git;</li> <li>Опыт работы с Linux;</li> <li>Английский на уровне чтения технической литературы.</li> </ul> <p><em><strong>Будет плюсом:</strong></em></p> <ul> <li> <p>Опыт написания скриптов на python, bash;</p> </li> <li>Опыт разработки embedded-систем;</li> <li>Понимание базовых принципов электроники и электротехники.</li> </ul> <p><strong>Яблочков предоставляет сотрудникам условия, которые делают их жизнь комфортнее:</strong></p> <ul> <li>Полностью белая конкурентная заработная плата;</li> <li>Возможность работы в гибридном формате и гибкий график: мы ориентированы на результат и комфорт для всей команды;</li> <li>Необходимая техника и софт для работы;</li> <li>ДМС после первого месяца работы;</li> <li>Обучение за счёт компании. Предоставляем возможности как внутреннего, так и внешнего обучения;</li> <li>Поддержка новичков по программе наставничества;</li> <li>Приятные традиционные мелочи для комфортной работы в виде полезных снеков, чая, кофе;</li> <li>Офис в 10-15 минутах пешком от ст. м. Обводный канал.</li> </ul>",https://hh.ru/vacancy/68679876,68679876
Java-разработчик,,,"['Java', 'RabbitMQ', 'Kafka', 'Spring', 'Apache Kafka', 'Spring Boot', 'Oracle DB', 'PostgreSQL', 'Redis']",150000,300000,RUR,Гарпикс,between3And6,remote,2022-08-30T13:06:26+0300,"<p><strong>GARPIX</strong> – это крупнейший Digital-интегратор, создающий комплексные IT-решения.</p> <p>Мы специализируемся на разработке сложных веб и мобильных (iOS, Android) проектах, системах автоматизации бизнес-процессов, разработке собственного ПО.</p> <p>Нам доверяют крупные коммерческие и государственные организации, потому что мы умеем и любим выполнять нестандартные задачи, требующие большой ответственности.</p> <p>В связи с расширением мы находимся в поиске <em><strong>Java -<strong> </strong>разработчика</strong>.</em></p> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Возможность постоянного профессионального роста (прозрачная система грейдирования);</li> <li>Работу над крупными проектами наших партнеров в России и за рубежом (e-com, фарм-сектор, логистика, производство и многие другие);</li> <li>Высокую конкурентную заработную плату (выплаты 2 раза в месяц);</li> <li>Квартальные премии, 13-ю заработную плату за достижения в течение года;</li> <li>Официальное оформление по ТК РФ;</li> <li>Работу в комфортабельном просторном офисе с современным оборудованием в центре города или удаленно из дома;</li> <li>Корпоративные клубы (спортивный, гик-, кибер-, настольных игр, киноклуб, робототехники, английского языка);</li> <li>Дружный и позитивный коллектив, адекватное руководство, открытость и поощрение инициатив;</li> <li>Бесплатное обучение в GARPIX Digital Academy.</li> </ul> <p> </p> <p><strong>От кандидата мы ожидаем:</strong></p> <ul> <li>Более 3 лет опыта в проектировании и разработке микросервисов и интеграционных сервисов/API [технологический стек - Java 11/Kotlin, Spring 2.0 Boot, Redis, RabbitMQ/Kafka; DB: Oracle, PostgreSQL, MS SQL Server];</li> <li>Опыт работы с фреймворком Spring/Spring Boot от 2-х лет;</li> <li> <p>Уверенное владение Java (middle/senior), понимание принципов работы JVM, знание основных библиотек и шаблонов проектирования;</p> </li> <li> <p>Опыт работы с многопоточностью и асинхронностью.</p> </li> </ul> <p> </p>",https://hh.ru/vacancy/69301244,69301244
Java-разработчик,,,"['PostgreSQL', 'Hibernate ORM', 'Java', 'SQL', 'Spring Boot', 'Spring MVC', 'Spring Security', 'Spring Data', 'JPA', 'Hibernate', 'REST', 'Apache Kafka', 'MongoDB', 'структурное мышление', 'Web', 'Linux', 'Kubernetes', 'Docker', 'OpenShift']",150000,250000,RUR,Отраслевой центр разработки и внедрения информационных систем / ОЦРВ,between3And6,fullDay,2022-08-31T15:14:21+0300,"<strong>Обязанности:</strong> <ul> <li>Разработка на технологиях Java и сопровождение backend части распределенной системы</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт разработки приложений на технологиях Java</li> <li>Отличное знание Java 8+</li> <li>Знание стандартной библиотеки java (коллекции, дженерики, рефлексия, многопоточность)</li> <li>Знание и умение пользоваться библиотеками проекта Spring (Boot, MVC, Data Repositories, Security)</li> <li>Знание SQL и JPQL, принципов работы с реляционными СУБД, и умение эти знания применять</li> <li>Опыт работы с ORM (JPA, Hibernate)</li> <li>Опыт разработки REST и Web сервисов, и клиентов для них</li> <li>Опыт работы с Apache Kafka, Apache Ignite, PostgreSQL, MongoDB</li> <li>Умение писать простой читаемый код</li> <li><strong>Приветствуются дополнительные знания:</strong></li> <li>Опыт работы с микросервисной архитектурой</li> <li>Опыт использования Openshift, Kubernetes, Docker</li> <li>Знание командной строки Linux.</li> </ul> <strong>Условия:</strong> <ul> <li> <p>Работа в крупной стабильной компании;</p> </li> <li>Возможности развития и обучения;</li> <li> <p>Белая стабильная заработная плата;</p> </li> <li> <p>Премия согласно положению о системе оплаты труда и премировании работников организации;</p> </li> <li> <p>Дополнительный оплачиваемый отпуск – 3 дня;</p> </li> <li> <p>Программа ДМС на условиях, принятых в компании.</p> </li> </ul>",https://hh.ru/vacancy/69346293,69346293
Java Backend Developer,,,[],,,,Lesta Games,between3And6,fullDay,2022-09-01T13:11:35+0300,"<p>Мы в <strong>Lesta Studio</strong>, помимо флагманской игры World of Warships, ведем разработку новых игровых проектов в различных жанрах и для разных платформ, а также экспериментируем с инструментами и технологиями. Одна из команд в нашей студии занимается разработкой <strong> </strong><strong>нового кросс-платформенного ММО шутера</strong><strong> </strong>в Sci-Fi сеттинге, в разработке которого используются движок Unreal Engine 4, Java и С++.</p> <p>У нас амбициозные планы по дальнейшему развитию проекта, с чем нам может помочь <strong> </strong><strong>Java Backend Developer</strong>.</p> <p> </p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li> <p>Разработка высоконагруженных сервисов для многопользовательской сессионной игры на Kotlin и Java (матч-мейкинг, кланы, инвентарь, крафтинг и т.п.);</p> </li> <li> <p>Участие в проектировании распределенной отказоустойчивой системы, способной справляться с большим количеством пользователей;</p> </li> <li> <p>Ревью кода других разработчиков;</p> </li> <li> <p>Рефакторинг имеющегося кода для сохранения его простоты и сопровождаемости;</p> </li> <li> <p>Участие в анализе бизнес требований и формировании бэклога;</p> </li> </ul> <p><strong>Из плюшек:</strong></p> <ul> <li> <p>Очень мало легаси (а то, что есть - совсем не древнее);</p> </li> <li> <p>Возможность предлагать свои решения и подходы (если сможете обосновать предложение);</p> </li> <li> <p>Рады делиться своим опытом и перенимать ваш;</p> </li> </ul> <p> </p> <p><strong>Что для нас важно:</strong></p> <ul> <li> <p>Хорошее знание и опыт программирования на Java и/или Kotlin;</p> </li> <li> <p>Представление как строятся распределенные системы;</p> </li> <li> <p>Умение писать простой и качественный код;</p> </li> <li> <p>Заинтересованность в постоянном самосовершенствовании и изучении нового;</p> </li> <li> <p>Умение работать в команде;</p> </li> </ul> <p><strong>Приветствуется:</strong></p> <ul> <li> <p>Умение или желание научится писать тестируемый код;</p> </li> <li> <p>Увлеченность играми, опыт игры в разные жанры и на разных платформах, понимание игровой индустрии в целом;</p> </li> </ul> <p> </p> <p><strong>Что предлагаем:</strong></p> <ul> <li> <p>Работу в аккредитованной IT – компании.</p> </li> <li>Работу в офисе в г. Санкт-Петербург. Мы поможем вам в релокации (проживание в корп.квартире, релокационный бонус).</li> <li>Расширенный полис ДМС.</li> <li>Спортзал и душевые в офисе, компенсация большей части стоимости годового абонемента сети спортклубов.</li> <li>Обучение: уроки английского языка в офисе; внутренние и внешние конференции, тренинги.</li> <li>Бесплатные завтраки и ужины, компенсация обедов.</li> <li>Релакс-зоны с массажными креслами Yamaguchi и топовыми кофемашинами.</li> <li>Мы тестируем наши продукты в игровых с мощным железом и приставками. Но если хотите размяться в офлайне, у нас есть настольный теннис, хоккей, баскетбол и кикер.</li> <li>Work-life balance: начало работы - с 9 до 10, окончание - с 18 до 19.</li> </ul> <p> </p> <p> </p>",https://hh.ru/vacancy/55373690,55373690
